P_sat1,P_sat2,P_sat3,P_sat4,Phi_sat1,Phi_sat2,Phi_sat3,Phi_sat4
4427.289653212841,10893.313130503362,11047.819353300625,7123.493737413903,4836.892566788878,11099.403588786727,10985.368240566218,7265.576807594442
4684.783436895909,10961.06861097826,10816.916946269726,7239.384175504,4807.777115779908,11118.930935017705,11002.32954358935,7282.427855777929
4734.899771890446,10777.645904851397,10803.815831294896,7314.973178290228,4827.952874874561,11127.014865321427,11014.85262492131,7271.069916644811
4629.550600691787,10863.924680396933,10681.64532181629,7387.602035713902,4846.537159021814,11119.724600582824,10998.744253162096,7247.055266028998
4710.201703352802,10874.200075472929,10825.830069353698,7221.653722096524,4837.786183039102,11115.636852121364,10979.27708784745,7259.222559003858
4834.291370238048,10967.148276357977,11082.557850168,7326.877397561212,4839.4407421240085,11123.064701408633,10985.160669572728,7252.453161976465
4827.437609227017,10813.725796995437,11041.627263538103,7341.014207335624,4846.310976512088,11125.614134181715,11003.98549986326,7273.0995405217645
4806.955428976939,10899.128570558787,11059.924252589955,7057.50794627184,4828.48868220024,11134.57063447912,11013.70177377011,7268.347020354262
4742.754510980963,10923.408036200242,11004.9580202896,7109.8086598793125,4822.910657453616,11119.180864534754,11006.610292344625,7289.693616024735
4686.027660256083,10959.065429570051,10862.85888482029,7292.972920909863,4842.153282984315,11126.879152227155,10990.229961749037,7253.803361271664
4767.944115379964,10642.770351308935,10837.691114530695,7042.440339275019,4845.813281472137,11114.011488971095,11006.094730838366,7252.937171875604
4753.689682042437,10775.953325455243,10956.657437627737,7384.234453056391,4855.481980237915,11108.39253173038,10991.168582576274,7255.1116476834
4698.433701965839,10956.723436412914,10944.823835860474,7224.996628285714,4848.976043313709,11124.702679243426,11003.1205456832,7294.159887362909
4616.815927981249,11082.458481446278,10940.787262283015,7208.22490346628,4836.563153003073,11136.01335152865,10997.532199405076,7262.175100889925
4783.251111363158,10753.219425355745,10724.472741705591,7145.45620653729,4855.719533388544,11114.136161210883,11010.84092685164,7274.529033432825
4740.730264635023,10882.299691106924,11052.020348108897,7126.286294913875,4839.305051770215,11140.500568551342,10984.605467322113,7254.2139252119105
4735.0113432867365,10941.31511544854,11175.77212541502,7084.79068529481,4847.353498154529,11132.150986973493,10997.903221663571,7266.1445961469035
4629.744226207145,10966.967264724928,11040.6573821565,7155.138539636964,4846.794043780486,11131.503458372885,10999.175545336037,7257.019812019362
4590.049321855657,10955.533076003358,10904.078742948568,7286.615848953552,4840.291963822826,11126.733381658543,10980.716442059102,7277.754873079085
4653.164294538028,11200.79212022727,10966.901944360727,7155.173525037418,4862.95487503419,11099.946214347954,10993.550819910048,7251.7142869843465
4892.951796996009,10894.709931537976,11045.489993564353,7053.958283747478,4840.263786330164,11117.680801362018,10998.469633936807,7260.9378889039535
4505.972166023781,10999.405847941332,10985.2704510348,7190.753180718571,4851.16618577102,11103.746469511552,10997.00604262174,7257.5773381595955
4733.8698678929695,10847.365780467117,11023.576653630198,7349.136166310388,4820.481306641729,11107.950263650015,10983.611474384861,7264.336000198067
4793.767568556632,10913.352522343883,11054.618772498834,7141.861255616669,4834.626829123425,11105.089218915733,10993.147977935452,7253.799620404881
4757.104147209922,10957.231909903221,10909.748690837998,6890.698262765247,4849.954152148795,11117.317864494255,10969.916093347474,7247.702781127538
4870.251129555864,10851.663174137133,10901.296499964608,7271.570280912168,4836.931621420876,11109.3098239304,10994.973804534124,7245.395632763183
4699.419824335325,11031.793026232775,11016.21356316421,7210.586721897527,4834.408648257774,11119.551122445608,10993.554406733727,7271.979954348766
4713.059385580087,11010.166509364873,10968.347708232623,7411.354244829697,4832.198939583127,11107.904386517299,10986.953934527068,7254.954906057359
4668.962721354951,10977.645396833539,10957.100553645007,7091.912126092469,4823.323975876727,11112.447161974045,11012.17555116117,7272.84295108067
4594.76703213336,10934.794324531205,10893.86884497486,7306.0281531138935,4842.082589052013,11125.695680531144,11002.801248089992,7272.809060003346
4876.646933798613,10988.62363177687,10985.42668348348,7173.934472900786,4830.1923369490605,11100.649525500032,10997.641317630101,7252.514566984988
4748.84755073065,10867.774757893088,10859.576236835523,6947.296337708638,4829.238641913893,11106.09067007738,10986.935315717219,7281.759346611028
4622.1136877734,10898.120276991585,10911.163305399876,7211.29715263725,4826.610050822876,11116.508882516124,10984.542923105566,7270.235697844505
4680.804272975899,10859.165887455554,10828.880458216545,7211.780614058976,4835.495285973965,11106.078589407654,10993.543245913923,7239.090818815988
4742.667329668824,10994.632027858002,10823.320702174746,7316.414907493932,4831.564088783397,11119.585346872274,11002.27485686737,7258.883539307559
4736.323569837437,10920.019233455258,10954.502068600837,7268.404458996816,4825.90959591659,11112.057084486767,10998.150526015428,7265.662751024437
4802.349010110492,11012.187875196854,11071.603228764987,7277.150657218017,4826.593775567486,11118.144685409643,10991.357893926346,7256.619223054709
4807.974251381861,11092.746845974638,10957.210117216224,7098.83411884081,4822.873239910236,11105.65889033123,10970.66629492914,7261.079817937159
4577.866770640959,10791.287102472486,10949.142319973682,7032.132347082528,4835.089477205798,11099.68538149244,10986.099879686659,7246.128492556745
4723.1374597871,10988.566330103751,10882.971713024186,7040.154151467022,4832.940944213651,11110.425386664958,10997.356071783546,7266.495560904821
4547.517827945379,10907.891822307722,10890.104744654645,7168.146782586572,4824.143671160523,11145.640949712153,10984.559793008948,7268.008868984673
4716.235832551025,11035.17085512267,11010.734378499137,7144.215730134012,4840.58264818179,11110.353767675004,10994.39225907106,7260.476915166913
4797.057656253371,10963.131053158178,10792.147535010903,7346.10591885961,4845.974967701227,11106.414140456742,10972.471608667971,7261.168345218661
4811.382371449506,10839.0201506927,10914.177490300466,7222.6788277343985,4832.422337141764,11108.033124046397,10988.54731304651,7264.430463412635
4760.1134385495525,10972.314079867247,10941.241232692562,7156.227818359961,4815.351505033147,11123.62654944133,10999.832995690158,7253.606094552003
4676.9151133736805,11075.91959584796,10859.664123431065,7108.161689572893,4835.592219745675,11126.235486042278,10996.951898475332,7260.510950049376
4662.875061342408,11004.154415818475,10917.222232775694,7052.887932062018,4843.140808872034,11121.563841677822,11009.113978727833,7260.206562408818
4669.299112920336,10922.946063005258,10980.018964498086,7300.5500890811845,4804.936676155133,11136.373315779787,11001.13160441751,7269.4788617315935
4643.066845051201,11039.700078874095,11021.423497449334,7202.924444721796,4837.3553870031865,11145.19382028424,11000.556974083844,7267.002425117792
4744.952090353218,11030.08419683301,10857.621732872007,7313.610198725678,4828.889975346117,11135.973734177627,11007.834470735354,7258.133053421479
4676.281677337268,11072.057480562178,10811.01033159947,7165.006477562611,4866.149630854198,11127.745026342436,11004.35208261045,7277.3012534111995
4670.381095846804,11076.962682297952,10830.271332442653,7241.453122032832,4837.244880153927,11129.789172871477,10995.080490217326,7281.09135675519
4552.952322533847,10852.947026174486,10920.617499207843,7326.855746373436,4846.722610543593,11136.216114400051,11001.29238659214,7259.367798350771
4843.7780342164015,10927.70338686483,11031.851014117314,7293.0568702719565,4836.299147130861,11135.904572485584,10996.121792625254,7263.487779210746
4777.349008164159,10946.795408684646,10881.002595195148,7150.586221852374,4837.130477463882,11130.29380908747,10990.260265551196,7278.1441754171565
4595.592411548636,11052.224360811486,10811.881315716713,7271.353684822873,4862.262719103063,11123.181789353812,11005.432707126793,7280.792068948331
4801.852901927499,11097.574967070526,10884.192890259192,7233.864606757256,4847.062149112203,11123.748568565545,10976.524624759833,7237.742872740913
4706.738227405092,10865.910255626735,10884.787533540419,7241.2356561657225,4845.187381403788,11113.759935624625,10995.030833257264,7271.153422532831
4795.3724385578025,11071.24921537355,10976.140182740228,7432.496209676648,4851.09142694448,11118.32833639245,10988.19575997531,7284.3639936169875
4837.005163258819,10954.755882492856,10886.394125730141,7317.98767502485,4848.147363855331,11105.328547734347,10964.283020442232,7246.37282315073
4623.297027813849,11039.426166341635,11005.867372359728,7351.17354835792,4837.142908132681,11121.89741499734,10986.120699449386,7273.774187213161
4780.43344412881,10745.277928432937,10871.896125151505,7313.4008182404905,4874.4838854572245,11128.441084131115,11008.411571069417,7278.50125965931
4755.9890891018995,11038.863096870813,11030.40660088947,7122.768197248809,4831.205555563484,11117.132701780707,10995.550192596793,7291.546842639328
4656.191601818455,11041.812990549626,10922.85956466803,7092.055980815631,4843.50764264144,11134.9399492514,11006.323957929098,7266.903024628242
4648.0770362284975,10996.380576154115,10955.485294897497,7107.153797104825,4836.206432545703,11114.957774490553,10999.432996967413,7263.862421100823
4649.410640944991,11000.91645570084,10943.911421116958,7104.032233608985,4846.17629089534,11092.6882627385,10987.192529835214,7283.757163508086
4856.77343149318,11063.734252990982,10975.148404533558,7337.832454035447,4832.202728701534,11133.086431205584,10991.796028754876,7274.362768107412
4768.535991384525,10948.505232386984,11024.564917098602,6978.80812968836,4860.690223068502,11115.946389276749,10981.754084450586,7259.113235769341
4979.6753020068445,10840.32713250801,10812.09889079624,7246.932368109073,4857.861975424124,11126.129978564639,10996.387261236396,7261.329923723274
4606.075052482435,11036.904208972182,10823.121496213362,7085.513948973001,4876.859217412194,11131.696822741136,11004.338318495611,7260.9177910697335
4715.596605273341,11149.489559809437,11045.059438640408,7097.257269383171,4895.678373117659,11135.33535686344,11000.637041015872,7266.2742965420175
4681.054422787332,10785.229974377495,11133.932925786368,7156.295700945453,4868.617188691786,11123.023571067506,10980.884191525824,7275.458032506023
4773.44969949427,10760.799651998397,11096.144590017557,7323.5673271851965,4865.656874900034,11133.799896086442,10987.317342026257,7269.847043108004
4762.775371288625,10989.353870384211,11016.353234037031,7120.251559075915,4859.214197862991,11137.857938728519,10988.391454325401,7277.661015726786
4727.209949368362,10921.747425323569,10960.013815752121,7335.708821436645,4847.067054200375,11114.31700965837,10996.034688974438,7289.501810889402
4628.316787706594,11055.035835513856,10906.89242998146,7148.710500965506,4848.766545063649,11134.626060327972,10992.913415889981,7270.429700469639
4673.176529510978,11089.151837107891,10909.470274161233,7154.816027145232,4859.184989683074,11131.087104225166,10990.770836677031,7278.4198523168925
4825.900666951492,11037.192208101365,10836.332331934513,7215.523415654192,4858.527958452297,11154.489719391804,11002.958411278874,7286.874477313102
4610.764503978136,11106.927504053732,10980.910040442477,7117.465286808834,4856.67528955356,11128.466789069797,10991.582416692727,7269.148328396232
4872.973745176314,10835.691383858975,11008.16166930929,7241.87989663508,4850.045124993687,11123.833864314696,10995.24373108024,7273.9584390578475
4564.807922362826,11017.480597647904,11002.456063420663,7410.737365621155,4843.675359568615,11120.182717345451,11000.513737689073,7271.84860145377
4609.845922915218,10890.884182607866,11120.637467158003,7188.259824409943,4835.341968870471,11115.197106372656,10993.03246463722,7263.2690014985865
4610.149779410535,10950.000047184201,11056.936611771525,7322.646356967325,4859.493375993623,11126.610289015365,11003.899027077001,7264.134004750067
4744.31502365867,11115.693701998294,11203.08749133084,7221.368977091888,4854.643836164035,11132.076198843379,11008.405468052428,7260.752107006472
4787.860809437129,11136.476799763452,10986.829161869917,7196.669944940519,4849.043042318999,11112.253699644518,10989.734104611676,7253.7996207155575
4954.746891403622,10911.534269532365,10984.209596971617,7183.931001505549,4834.494049550482,11112.941807004976,10975.503186765325,7260.119971057974
4790.109101614228,10970.614023878526,10987.677800793872,7254.984301456003,4836.659553369471,11095.790075281231,10993.459930696787,7271.010731903732
4647.737307670249,10892.521351799003,10905.464868113128,7257.514778447956,4844.354708069692,11114.365917495767,10985.317251853769,7260.474195847533
4698.682093626441,11043.51499790818,11175.44569523506,7270.147593403977,4830.061000544821,11133.859292003384,10988.67123647475,7260.132522391899
4672.714767144567,10980.585754733733,10805.641727801378,7101.948532627372,4844.913986711187,11121.743342181058,10995.338841933324,7264.524086583441
4671.451022527366,11012.131181040977,10983.662351300647,7023.854884480233,4849.114817731832,11114.352351700254,11016.617891684731,7264.293751005598
4696.489054021515,11018.80438857108,11111.77779570799,7234.979987783255,4848.651394714698,11115.761611529426,10984.730752875686,7267.258576928633
4639.215529613692,10925.067227587071,11023.295178714608,7192.777453756155,4849.835139321489,11140.105985638816,10979.484891114758,7263.085531915189
4573.677289584874,11030.786523350871,11116.404042136071,7221.392896718759,4864.319332880598,11126.320104880697,10986.60998808284,7255.719504884559
4550.611866402302,10901.342331333019,11109.886490156017,7215.492263349151,4870.561433955983,11149.687133933656,11004.628967319286,7274.97725769284
4764.113766177865,10788.945914228532,10959.313287537398,6985.770621633934,4861.268069390974,11124.278858991764,11001.110198234976,7259.934889402979
4858.2631539636095,11095.536444364085,10928.09773632008,7109.0033248993195,4868.172712407682,11114.881991579578,10988.88844727228,7270.734700412201
4800.583783905932,11093.496932013806,10901.219772543896,7330.00683759076,4863.116148871772,11131.983623778286,11001.003748101099,7268.298808464209
4699.96419804978,10926.488934405686,10778.105222780963,7076.794064118237,4865.646574452269,11124.750901277524,10991.620927508453,7258.488805030765
4700.35666365151,10949.171208715994,11060.531605076781,7322.390383594443,4849.445117662343,11152.171026596976,10990.287412479887,7284.88723657405
4846.854482386086,10844.978388077989,10801.508895251995,7352.899138480069,4869.825289250649,11133.648178425796,10989.830273296184,7274.122050123887
4742.2635857866835,10998.13907650873,10984.074259438967,7249.414404231893,4851.452449324175,11129.580603211307,10992.47828408298,7285.431248687917
4557.03514135244,11053.40290244816,10990.672093095944,7331.254391234944,4845.828688212783,11121.468338301422,10990.093991127544,7275.974047881057
4705.272731245009,11044.2187074004,11019.33278698507,7161.429744764851,4853.4741565582335,11134.146223131862,10995.713359431555,7279.589464279233
4712.402476937771,10900.580460415946,10879.957208611628,7268.6927178007845,4879.424623281325,11127.529179952657,11012.93121863203,7300.415711954261
4765.065188644932,10946.877206504658,11080.540540052727,7175.55238469197,4893.799172800802,11126.74408743553,10975.858874694173,7303.790694763854
4895.49093543444,10802.307715606707,10908.956400644422,7221.420862147816,4864.253171917992,11122.42599811132,11013.13097604893,7292.1587168098395
4735.722731142547,10925.114624161328,11011.090138296395,7112.440577631235,4870.139087144359,11135.274619644222,11020.667461507443,7266.509258569913
4560.49463824056,10746.532445243016,10787.959736349609,7327.351621609307,4875.88218379628,11147.829347475914,11009.025958467382,7281.140001910757
4650.412413545169,10923.079044099923,10857.799772109389,7180.0083123157265,4872.139636459581,11138.785391547442,10990.749627719624,7272.507714150889
4499.005692599323,10908.456270795588,10880.606241137995,7119.391410065028,4871.671907659397,11124.710755181275,10984.273409697158,7258.428484779458
4761.835796867885,11095.213271758139,10805.449576000276,7209.232016638708,4865.433489618027,11138.760600389864,10981.859437966821,7269.308779775784
4864.048139947116,10982.798691253267,10869.784066000708,7176.581015640315,4844.012856752499,11141.850015430367,10988.9220320374,7271.9713681428075
4775.775078604869,10977.056339270797,10762.956140381932,7120.741859365551,4860.15028049887,11134.812120970328,10989.34443669317,7270.703889696772
4714.958116849965,10926.37805793125,10969.14258154116,7145.8413668702315,4858.272906150582,11117.024643263741,11012.764828570185,7273.960226434209
4715.946477043349,11002.04425871123,10828.42166943986,7490.2844339492995,4860.7329873841345,11126.217982714506,10992.11806335304,7277.431483455656
4714.900622328748,11051.347410770228,11072.788812468085,7257.514808679414,4858.10754437265,11126.984796458164,10999.900128081978,7266.658101698979
4677.417236624285,11193.808717871281,10756.707474523042,7066.566431496612,4868.1670386463775,11136.107070892942,10987.757491878125,7264.459149448538
4538.03123399384,10905.001928574517,10846.667943105542,7232.08049692235,4855.380375074971,11130.29941995994,10984.820659081961,7274.894185579892
4875.966398656661,10913.719866904117,10923.504578523754,7263.656177489607,4847.651345373135,11139.39949557495,10982.008905067076,7278.121751561019
4733.006721270157,11061.669004270801,10794.181211624613,7258.949413704418,4861.528934138901,11128.744211120962,10985.383661739423,7257.533082316537
4715.43946143831,10926.72062295763,11118.427103765202,7190.640421045746,4831.930618732236,11128.690032351366,11000.007513941748,7274.496976224206
4629.432506838679,10980.060349635298,10924.593011705007,7161.230607209221,4866.502933050104,11136.140736646465,10989.584327139979,7278.433882840948
4819.5751700667415,10879.944732856826,10982.576131611146,7048.765935612478,4866.650017683881,11136.221070326983,10997.936153613686,7260.842036457449
4700.658147660349,10851.415611138596,11041.442036921266,7214.791639746736,4871.255459311045,11133.176836467203,10995.44816625789,7271.282237059466
4777.4083493978405,10798.825851190211,10920.860791011331,7283.94121386528,4883.607106623794,11128.522740379163,10993.545289153391,7282.876144573783
4907.482971905376,10880.210146020323,10950.735668911722,7215.356071462372,4886.095824700584,11126.772025048389,10996.732686281506,7275.8774565877475
4769.408498575971,11037.590684251065,11110.223615874613,7240.834892383359,4879.93354150277,11119.843689885245,10981.787402925393,7289.690083348324
4883.785574665706,10894.655817786648,10923.185177148916,7177.516445870427,4872.977843795575,11145.268138789364,10992.795435785276,7270.035382575362
4765.821279202457,10934.66252569211,10924.1949422306,7141.307449977844,4887.768172234119,11165.211006950674,10993.558511401096,7263.454010943953
4749.9411594935145,10889.920337104202,11004.828643196459,7141.684427155768,4898.519066190973,11111.562728376697,11023.621313629861,7269.631514389913
4713.912982910046,10800.549306454837,11104.572238353716,7366.328875807423,4888.32948837318,11143.527401474315,10996.946160934005,7262.323504466375
4574.500049718535,10925.564743887315,11019.315690555768,7146.875534890334,4881.862333618244,11135.479429490482,10989.422672500845,7250.765444016719
4891.383766524583,10861.43577328372,11115.483044519222,7309.6549473858195,4891.411860503578,11144.711182429304,10979.61467461101,7277.397751597297
4680.38485743065,11042.569196730261,10696.249978057176,7145.282373088627,4892.841526872154,11114.299450633349,10998.105673924008,7270.609574123362
4563.4561885374915,11094.323903372926,11014.697110517318,7198.852401773638,4880.651234913432,11142.75738068653,10982.820853812687,7267.992392812172
4797.051421719281,10874.032033212052,11080.041920088053,7206.746282493614,4894.731664764183,11126.922983551167,11009.841939782873,7273.135476576461
4824.753583014683,10964.709868905702,10917.886177853805,7100.53391493838,4879.1909260324965,11127.119158922458,10981.222181589097,7256.533562185725
4808.373735183041,10896.32022237663,11014.732928787333,7225.356581620703,4879.414366214288,11135.096525644425,10984.823686018639,7282.212915025314
4803.9041460993385,11007.09009267019,11049.376395300636,7162.003611057931,4886.884181574468,11124.44617474965,10996.100634644767,7281.668289429134
4718.383634851737,11008.051061807788,10993.571620310251,7154.8879893380035,4898.610696880857,11127.153967461461,10980.584180569438,7273.671891392819
4870.757748384054,10915.16311322755,11027.828946734384,7229.700074232283,4866.419898603181,11130.619072947808,10985.467908586306,7279.524847995089
4821.751624352967,11096.87204185281,10764.631701793693,7390.27291929036,4882.50032088886,11126.563887210803,10978.847685056558,7271.6526008115325
4914.990108024495,10919.43864715041,10936.180271358624,7309.66489755802,4876.250753326838,11142.756169254264,11010.5950220315,7276.712462574289
4932.3700662018655,10875.208965053953,10955.25002774764,7256.123219354296,4897.139446434967,11122.495406557044,10996.306370444328,7271.308372233959
4715.788335339704,10940.541411944729,10959.832360546703,7160.832896271679,4900.626590157362,11140.123790751779,10978.877894972058,7276.444548772423
5011.231093990826,10984.456487352485,10972.02266128463,7134.364953471244,4884.190451692283,11148.523337947558,10983.858292261855,7274.2040433136835
4785.974759367636,10966.450907566734,10880.315405857415,7343.445265072821,4889.709475318346,11136.351816147882,10975.017041509112,7271.8420607442695
4795.172818252822,10902.064063746026,11118.345617751744,7042.4878985588875,4884.10226542509,11128.948743354307,10977.262670661914,7264.81247377073
5046.460607076843,10839.919648944198,10890.927830758723,7249.59353905545,4891.449042720865,11126.1379863426,10997.845137543141,7292.946356116228
4878.279078302615,10908.20299852843,11068.187412776595,7300.512756300024,4907.709464903479,11139.68907107259,10984.630859953475,7287.577010572336
4725.463100147855,10897.870356846113,10981.76242285005,7169.637850369153,4888.260712316155,11122.552876699465,10992.223175720113,7290.39798172885
5036.499925569703,11047.007849062846,11027.173477496986,7235.81046614434,4906.3919625593135,11144.46943472962,10984.669704369271,7264.457752062008
4630.037816766927,11045.149129738602,10891.99700019499,7381.180688412118,4881.314757339878,11133.950508399994,10976.331151145792,7278.257883888047
4863.636663133595,10961.706990373928,10963.074389537163,7188.817308188727,4919.763413047831,11121.002239099009,10993.446054193075,7278.774371607071
4735.335097860295,10927.252970576303,10835.899651482787,7229.063061530013,4883.571300432611,11129.62311998905,10995.121790633702,7286.871047387689
4771.863704703183,10988.77555344722,10971.90671677418,7155.3298747659055,4903.345250270134,11130.338628018177,11011.87902905187,7263.014648784564
4734.595133045561,10981.292054484877,11003.72381483797,7161.880884604113,4899.4208485790605,11132.8908005932,10995.543106249295,7277.040348449473
4759.775416762573,10928.050855969863,10920.990223456041,7053.735898479872,4887.368046348734,11146.104709282687,10985.567686900282,7285.112730454854
4873.175377730454,11001.66498700849,10762.72401735348,7162.427682933834,4873.664610430852,11130.343992395812,10982.860095818674,7270.2470071656335
4733.406573184374,10804.67868250457,10887.807356332034,7252.590710985004,4892.66428872035,11132.691614986526,10994.21799348064,7279.777280385866
4755.475929029467,11012.683260999276,10886.462586970229,7360.030495822567,4897.02701001627,11138.406247164039,10995.97970786295,7279.329242378246
4578.354779993153,10946.22752427439,10809.11625301167,7080.8468187986555,4873.083673632704,11144.781141645637,10989.613860793515,7275.49673014495
4740.582808205891,10867.721718170798,10979.421819022467,7236.466586174393,4889.314722100242,11139.72986048171,10986.247884866545,7289.906540143551
4707.413935124953,10999.601217291276,10979.449290843402,7138.441113004016,4903.010707523113,11146.852774772704,10992.215461483782,7284.175580124145
4999.598361116711,10883.92706398172,10778.810321042267,7314.979638569122,4889.034821102012,11157.876453365383,10992.688330363213,7286.604805397179
4656.648481190177,10925.318994749072,10952.57701582163,7395.421919745727,4867.624497251656,11143.462809460116,10996.004595202121,7269.365477815783
4835.947704704822,11000.687762918093,11019.962361645636,7197.251030894019,4892.0021439832835,11142.697727800984,10981.344700774658,7284.186655021776
4913.924257547324,11004.559567364151,11071.158309608516,7079.375215032183,4886.570714724989,11136.422233547568,11008.061831536972,7292.848159818252
4633.409290410807,11107.591513721602,10890.888616638851,7311.277475703404,4878.115123036094,11147.598886748441,10988.455235523848,7280.239793636032
4785.435728375697,10963.42984101261,10834.675677123108,7338.949940412932,4868.3433146878015,11153.010897912689,11013.280971037842,7284.401695006412
4714.350122732232,10990.257492025112,10869.87449954246,7171.899861249698,4883.562734410303,11147.134557014326,10987.63551986381,7273.378639011215
4784.400659149764,11056.905882410394,11023.15327620141,7120.031929731198,4878.178029070694,11164.025006882714,10991.202666351306,7281.931732363575
4814.250092331781,11041.143585309068,10638.701773704275,7233.084447087971,4870.516981201579,11169.015349414778,11022.333542263737,7290.208692453374
4836.130265258619,10979.864840640435,11154.584019030619,7090.202530748299,4857.416759915827,11151.150042556988,11007.639412142567,7291.019621141906
4808.382222731736,11093.751898052498,10900.221753875723,7270.5497565054275,4858.270816312036,11143.497893905538,11022.989136921211,7293.703084758841
4772.048953208302,10992.206031216727,10960.3801017314,7203.258182386923,4845.58584865484,11164.643507987641,11036.208127857511,7312.153225323561
4817.428271027642,11014.346319447495,11055.524504505274,7375.873466095097,4848.839586627204,11163.83248334693,11003.114699401556,7292.291156173987
4626.662917858967,10851.993397402151,10969.824853876875,7303.730093731419,4865.131707677782,11134.965954274316,11010.273870221843,7314.9186222935805
4874.865666443164,11000.351988546108,11012.666262729987,7109.955097127516,4846.906782664002,11154.560973190004,11023.046846266,7293.110454811576
4684.426869308439,10999.260916172612,10828.516349230098,7169.454323756096,4865.972099638442,11160.06314841683,11008.434218160375,7304.228172989503
4701.259178076313,10847.130040108344,10921.52371359787,7017.375874019882,4854.708694579319,11181.741268513702,11011.462463243075,7302.788063123952
4792.343232422028,10825.818198438004,11062.7358448513,7248.342783351747,4882.272022299355,11154.586559589648,11025.485934353032,7301.167461281569
4652.3488056531805,10890.71809149742,11074.08161987971,7037.015979759142,4866.974256352598,11166.782850999063,11006.998481988163,7272.655414995522
4697.844369021087,10972.206895222816,10957.31930027111,7226.396405903374,4870.985306668185,11122.219579984147,11002.94040840879,7289.34313976655
4795.113033025947,10926.51802211893,10937.579094100116,7153.379091397029,4872.263382569884,11154.083398964443,10989.123584858715,7289.591021659805
4660.1617538315,11070.876368409321,10853.717459456424,7333.549921818198,4880.070268652272,11143.877738853746,11018.908270337388,7300.661015835668
4784.041389707615,10955.198646560968,11020.989519910023,7383.793115260242,4875.132358621239,11155.587616181672,10991.823440606559,7297.860807856987
4970.016151021794,10921.382848862466,10969.64915128547,7315.091283060421,4892.0256754780285,11139.474309815741,10982.546485051274,7293.143769449861
4779.047645020669,10918.630556734648,11020.928671799116,7014.458157169004,4895.942070642986,11154.923159710492,11007.208307653986,7304.1016781574335
4816.168114905088,10985.131474705613,10881.80112553887,7097.828662313553,4897.598674707057,11154.92362805358,11005.648259181778,7292.381806738988
4807.748831862664,10949.140575734256,11012.850532839999,7292.707596777307,4904.807346510684,11139.96979679507,10998.166734042432,7302.647632294097
4612.183162622325,10941.620119599025,10953.445850211792,7337.002337962518,4863.663702345988,11152.524323110445,11001.472974526872,7285.658502953801
4676.242923084419,10920.690015285276,11122.899154078119,7349.078424713282,4881.048749987659,11143.010441365994,10992.30249531883,7296.580954144657
4630.3780349992785,11104.47786403286,10936.868117992932,7305.798514486319,4891.830729663167,11148.858096239503,10991.066023882513,7307.49856800875
4728.45092211818,11014.075186621625,11070.952522786209,7086.504138738777,4912.271780762634,11152.676027399173,11000.066127296524,7292.5567032190065
4891.937822824606,11023.289021257773,10976.007755843506,7198.221954662626,4869.834766559292,11147.240574998,10988.338747110425,7288.014983795412
4718.04509449133,10943.169656475793,11012.454359314057,7249.545441268008,4882.868152253475,11155.257719694499,11013.828775351405,7281.662823571544
4635.987962194157,10974.89510281589,11015.167674278764,7258.281080425608,4897.219049764642,11146.99979285286,11002.743805981587,7290.491196948935
4638.158165789068,10997.938808616116,10856.83138419996,7293.9770900594585,4900.764447411696,11149.406483951558,10978.47530865052,7294.819281174926
4831.080668114383,11011.973228194627,10969.941291056291,7305.3499726545,4902.449728259327,11143.44048996378,10979.752261437396,7292.871307910324
4753.9120646637575,10828.74956919002,10968.006965434764,7453.478964138347,4910.819791193774,11134.64432699847,10980.924709033738,7291.981232706129
4753.8910197614205,11040.408721220696,10966.262058667045,7324.858017893033,4901.924061882832,11137.96834274264,10995.377389721461,7291.701089444541
4906.9778790981,10830.868299492513,10863.726713983911,7183.980066210335,4899.8442564268435,11137.130435867775,10999.609699604922,7290.429514717071
4918.617098998734,11053.398098230295,10812.777195598841,7160.709975902,4894.0879997248385,11138.01610285711,11012.212243575124,7275.774695816308
4737.819319461628,11023.416433025817,10948.941826134704,7105.689524786726,4911.4356610908635,11157.642760059956,10991.778532515047,7300.191112831558
4707.949183285729,10982.145585173446,10832.647759461423,7416.165010349286,4911.938894166904,11151.314690973102,10996.816369495733,7279.369098772681
4972.670908603954,11093.561352394136,10739.689360538525,7303.550941850097,4891.5558690704565,11156.093624040284,10998.673554974002,7291.456395187679
4983.318329205529,11000.804322036354,11073.984869189135,7272.867046417895,4891.723768717396,11155.240401293488,10993.616735020363,7293.284878764748
4775.380223287007,11136.309737815178,10861.430555733788,7158.73926917031,4898.421654277344,11143.542982155122,10993.507814646524,7319.235766328165
4741.519601089535,10853.320585874493,10926.831844792108,7133.858641918627,4903.78396720813,11165.732765678722,10988.379740224702,7301.63766588897
4676.571890264321,11018.1514790579,10915.304530946327,7244.156049034507,4914.953449752848,11154.471535734345,10992.686744081995,7269.815468871923
4823.673882615304,10893.485314146143,11038.183333109326,7201.739586595327,4895.866911293919,11152.724641895285,11002.057708594943,7296.357495044048
4672.435359950496,11068.875083130033,10886.659735007834,7172.916536725519,4899.082834654906,11146.169198178413,11001.680941306959,7285.977836832752
4618.600877416638,10948.29604072925,11032.076377256457,7259.443953397454,4897.093985397008,11154.024922998431,11010.669421453344,7303.236919410022
4900.147984333673,10872.097712957913,11203.035230204334,7348.40240198232,4903.551253962542,11141.679640376136,11014.69918038048,7287.442494810986
